"Channel1","Channel2","Channel3","Channel4","Channel5","Channel6","Channel7","Channel8","Channel9","Channel10","Channel11","Channel12","Channel13","Channel14","Channel15","Channel16","Channel17","Channel18","Channel19","Channel20","Channel21","Channel22","Channel23","Channel24","Channel25","Channel26","Channel27","Channel28","Channel29","Channel30","Channel31","Channel32","Channel33","Channel34","Channel35","Channel36","Channel37","Channel38","Channel39","Channel40","Channel41","Channel42","Channel43","Channel44","Channel45","Channel46","Channel47","Channel48","Channel49","Channel50","Channel51","Channel52","Channel53","Channel54","Channel55","Channel56","Channel57","Channel58","Channel59","Channel60","Channel61","Channel62","Channel63","Channel64","Channel65","Channel66","Channel67","Channel68","Channel69","Channel70","Channel71","Channel72","Channel73","Channel74","Channel75","Channel76","Channel77","Channel78","Channel79","Channel80","Channel81","Channel82","Channel83","Channel84","Channel85","Channel86","Channel87","Channel88","Channel89","Channel90","Channel91","Channel92","Channel93","Channel94","Channel95","Channel96","Channel97","Channel98","Channel99","Channel100","Channel101","Channel102","Channel103","Channel104","Channel105","Channel106","Channel107","Channel108","Channel109","Channel110","Channel111","Channel112","Channel113","Channel114","Channel115","Channel116","Channel117","Channel118","Channel119","Channel120","Channel121","Channel122","Channel123","Channel124","Channel125","Channel126","Channel127","Channel128"
6,17,66,96,84,54,62,44,44,26,35,30,23,22,9,22,20,18,7,7,12,7,9,7,2,1,4,8,5,8,6,5,2,2,3,1,2,4,4,3,7,1,3,2,3,1,2,1,2,3,1,1,4,0,2,2,2,1,1,0,0,1,1,1,0,3,1,1,3,2,1,2,1,0,1,2,0,1,0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
4,18,53,85,86,61,43,49,36,30,23,21,24,16,13,12,17,15,12,11,10,7,5,7,3,6,8,4,6,7,3,4,0,7,3,1,4,5,4,1,4,2,1,4,6,1,1,1,5,2,3,1,3,4,4,3,3,1,1,0,2,0,0,1,2,2,0,1,1,2,0,3,2,1,1,0,1,0,0,0,1,1,0,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18,57,81,74,59,57,43,37,28,26,30,15,20,14,19,9,11,10,7,16,8,7,4,3,4,8,5,10,11,10,7,2,5,4,6,2,2,2,3,0,5,1,4,0,2,1,1,2,0,3,2,2,0,5,3,2,2,0,0,1,1,2,2,0,2,3,2,2,4,2,2,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,18,62,79,78,62,49,44,23,30,32,27,16,15,18,11,14,13,5,11,5,10,4,4,7,5,5,7,5,9,5,5,3,5,5,5,3,4,3,3,1,4,3,5,5,1,5,0,0,3,1,1,2,2,3,5,0,1,1,1,3,2,1,0,0,0,1,1,3,1,4,3,2,1,0,0,0,0,0,0,2,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,13,57,96,94,53,59,50,47,31,26,12,26,18,20,10,15,17,7,6,7,5,4,6,3,10,2,6,7,12,4,0,0,2,2,4,3,4,3,1,3,4,4,4,4,2,3,3,3,1,0,1,1,3,0,1,1,1,2,2,0,1,1,2,1,2,0,2,5,6,5,1,2,1,1,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,16,54,91,72,63,63,38,37,43,37,34,34,18,15,15,17,12,12,10,10,6,9,9,5,7,2,5,6,6,6,1,4,3,4,3,6,0,2,1,4,1,6,3,3,5,4,2,0,0,1,2,1,1,1,0,0,0,1,0,2,0,3,2,2,2,0,3,4,2,2,4,2,3,3,0,0,1,0,0,0,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
4,21,59,86,60,58,61,40,49,32,27,28,16,19,16,16,15,16,11,9,11,8,6,8,2,4,5,5,4,6,6,2,3,4,1,4,3,3,2,3,4,3,2,2,3,1,1,1,0,5,1,4,2,2,3,2,1,2,0,0,1,0,0,2,1,1,4,0,3,2,3,1,0,1,1,0,2,0,1,1,0,0,2,1,1,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,11,68,77,76,62,52,36,33,34,27,22,24,27,22,16,12,12,6,9,8,4,2,3,2,5,5,10,4,8,8,10,2,4,4,4,4,3,3,4,2,3,2,3,1,1,2,2,3,0,2,0,3,3,7,2,2,1,0,3,0,1,1,1,2,1,0,1,4,2,2,3,0,1,1,1,0,0,2,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,20,62,96,89,71,51,44,38,36,40,33,24,19,15,17,19,17,10,8,10,8,5,5,4,6,2,5,9,9,6,11,3,5,4,2,4,3,4,1,3,2,3,3,1,3,0,1,2,0,4,1,1,2,2,0,2,3,1,2,2,2,1,2,4,1,2,4,3,2,2,2,0,2,0,1,1,3,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,20,43,97,71,72,49,34,45,46,29,19,23,21,13,16,14,10,5,7,9,3,3,4,9,1,6,4,11,9,4,4,1,2,3,3,3,2,0,3,2,3,3,1,3,1,4,1,0,0,1,5,2,2,1,2,0,1,3,2,0,1,1,1,0,1,2,3,1,5,4,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,2,0,0,1
4,11,62,85,86,82,58,32,46,38,32,20,31,22,14,24,14,11,7,4,4,4,2,4,5,3,2,4,11,7,7,2,1,2,1,2,3,1,2,3,4,1,4,2,5,6,3,2,5,2,1,0,4,6,4,1,1,2,1,0,0,1,1,1,1,1,3,0,0,2,1,2,1,3,1,1,1,2,0,1,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,19,56,94,79,81,42,39,41,25,25,23,20,13,18,18,16,15,14,6,6,7,2,3,5,7,2,4,11,10,4,2,4,3,3,2,4,3,1,3,2,2,4,3,3,2,2,5,0,1,5,4,3,4,8,3,0,1,0,3,1,1,0,0,1,2,2,1,2,1,3,1,3,1,1,0,1,0,0,1,1,1,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2,13,53,112,83,69,54,46,40,36,27,22,30,19,15,16,17,9,7,9,7,5,5,5,6,8,2,7,6,4,6,7,4,3,8,2,5,6,1,3,3,4,4,6,6,4,3,2,0,1,2,2,1,3,4,1,1,3,3,0,3,3,2,1,0,0,1,3,1,2,4,2,1,0,0,2,0,0,0,1,0,0,0,1,2,1,2,0,1,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,13,65,96,82,63,54,59,47,32,30,24,30,17,19,12,18,11,10,11,8,8,5,8,5,5,1,7,6,6,4,4,4,1,3,4,2,7,5,1,6,3,0,3,8,2,4,2,1,2,4,1,3,1,2,0,0,2,1,1,2,0,0,0,1,0,1,0,3,6,2,3,2,4,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,24,68,83,71,69,55,47,45,27,32,32,16,24,14,16,15,15,9,2,5,3,6,7,5,10,5,8,9,6,6,3,3,4,3,3,3,2,2,2,3,2,4,2,2,2,2,6,2,3,1,2,2,2,4,3,1,0,4,0,2,2,0,0,0,2,0,1,3,3,3,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,2,0,1,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,20,46,89,88,65,58,34,40,32,33,26,27,19,12,16,11,16,7,8,6,6,3,8,3,12,8,5,11,11,6,2,2,3,3,2,2,4,3,2,3,2,2,4,0,3,1,3,1,1,4,3,2,4,2,2,2,2,0,1,2,2,2,2,1,2,3,2,2,5,2,3,3,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16,53,85,69,65,53,47,37,29,28,29,14,15,22,11,14,12,17,5,2,4,7,6,7,5,4,2,7,9,7,1,5,3,4,5,4,5,2,3,3,2,2,0,5,3,3,1,0,1,1,2,0,4,2,1,1,1,1,1,1,1,3,0,0,2,0,2,4,3,1,4,2,0,3,0,1,0,0,0,0,0,2,1,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,19,57,91,84,71,54,41,39,38,33,33,22,19,23,12,13,9,10,4,3,9,4,10,6,8,2,2,12,11,9,2,3,1,3,3,2,6,4,5,7,4,1,3,4,2,2,7,2,1,2,4,0,1,2,4,2,1,1,1,1,4,0,2,1,0,2,2,5,3,3,7,1,1,2,0,0,3,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3,20,55,108,67,64,47,56,30,37,36,36,23,20,17,21,16,16,8,6,4,7,11,6,5,6,2,5,7,6,12,1,1,1,3,2,1,5,2,3,4,1,1,2,4,2,2,0,1,1,2,2,7,2,4,5,0,4,1,0,1,2,3,0,0,5,0,1,0,7,3,3,3,1,1,0,1,0,0,0,1,2,1,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
4,16,53,99,77,87,49,43,40,43,36,25,26,15,17,14,9,12,8,9,8,7,5,5,2,5,7,6,18,6,7,1,5,4,1,5,1,3,1,2,3,1,1,5,3,3,5,2,3,0,0,0,2,5,0,3,0,1,2,1,3,0,1,1,1,0,1,2,1,3,4,3,2,1,1,2,0,1,0,1,0,1,0,1,0,2,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,16,65,92,94,60,68,45,48,43,31,30,12,15,16,14,17,20,8,9,5,10,10,6,4,4,9,9,9,6,5,5,2,1,2,1,3,2,2,3,4,2,4,1,5,2,4,1,2,1,6,2,1,3,3,2,4,0,1,1,1,0,0,0,2,2,0,0,4,2,1,2,1,2,0,1,0,1,0,1,1,0,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,17,56,103,81,57,64,40,38,30,23,28,22,22,18,14,15,13,11,13,10,9,6,4,3,10,4,5,10,4,6,10,2,3,5,4,5,1,4,4,1,3,2,6,4,3,2,1,5,1,2,0,1,3,1,0,4,2,3,2,4,2,2,0,1,0,0,0,2,1,3,2,1,1,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,0,1
6,22,62,82,73,66,66,41,49,37,44,26,23,18,11,17,17,12,8,9,10,7,7,3,8,4,6,5,8,16,6,2,1,2,7,2,6,3,4,1,3,2,4,2,4,2,5,4,1,0,2,1,3,0,1,2,0,4,1,1,0,0,0,0,1,2,0,1,1,4,2,5,2,1,1,0,0,1,0,0,1,0,1,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5,19,54,78,83,77,43,44,35,31,27,39,18,14,17,7,15,15,4,5,7,2,7,4,10,5,8,8,7,10,4,11,0,1,5,1,3,4,4,3,3,0,2,1,3,1,1,0,4,0,2,1,1,1,2,1,0,1,3,0,0,3,0,0,0,0,1,2,2,1,6,6,2,2,0,2,0,0,0,0,0,1,1,0,2,1,2,0,2,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,19,62,59,89,58,53,52,31,36,27,23,20,20,29,14,17,12,9,10,4,2,2,7,4,7,6,8,6,8,3,3,5,2,3,3,0,3,3,0,2,1,3,1,5,1,1,5,2,2,1,1,1,5,2,1,1,3,3,2,1,0,0,0,0,0,1,2,0,2,3,1,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
5,21,53,86,82,80,69,43,43,34,29,42,22,26,21,17,15,7,7,7,5,6,12,6,6,5,10,2,8,12,8,2,1,2,3,2,1,2,5,3,2,3,4,2,5,3,1,3,3,0,5,0,0,2,7,4,2,0,1,2,0,1,1,1,1,3,2,1,5,5,4,3,1,1,2,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,2,1,0,0
4,16,61,96,71,71,51,37,32,38,26,27,24,15,19,12,13,18,8,18,7,4,6,5,3,3,6,9,15,5,2,4,2,2,4,2,3,1,2,2,0,3,2,2,7,4,2,1,1,3,2,5,1,1,2,2,1,3,0,1,2,1,2,0,2,0,0,1,1,5,3,4,1,0,1,0,0,1,0,0,1,2,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
6,22,47,83,89,61,52,61,44,39,25,21,18,26,11,15,12,11,4,11,17,12,11,6,6,12,4,5,14,9,7,4,9,1,5,1,3,2,2,5,3,3,3,4,3,2,4,2,1,0,2,3,2,0,1,2,1,0,1,1,1,2,1,0,1,1,1,0,3,3,2,4,4,0,2,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
4,20,63,95,82,66,65,42,44,27,28,21,22,24,24,11,23,11,5,8,7,6,6,7,4,5,3,11,7,8,10,3,2,3,3,2,2,2,2,3,1,0,1,2,0,2,1,1,2,4,4,3,2,3,2,4,0,2,1,0,2,3,1,1,2,2,4,3,5,1,2,3,4,2,2,0,0,0,2,0,1,0,1,1,2,0,4,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,19,49,103,85,74,74,40,35,40,29,29,22,22,19,14,17,17,8,8,8,7,8,2,5,8,2,2,8,12,1,2,3,5,2,3,3,3,3,3,3,6,2,3,2,3,2,1,4,1,1,2,0,2,1,0,4,2,2,0,2,1,3,0,1,3,1,1,3,1,5,4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,0
3,14,62,83,90,74,64,39,43,28,29,26,30,16,16,7,16,15,9,9,14,3,4,5,7,7,6,6,4,6,6,4,1,4,6,2,2,3,5,2,1,3,1,5,3,4,5,4,5,1,1,1,2,4,4,1,1,1,1,1,0,0,0,0,1,0,0,1,1,4,7,3,0,2,0,2,0,0,1,0,0,0,0,1,0,2,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
5,17,53,78,87,64,66,50,33,43,32,24,22,17,16,16,16,6,10,11,10,6,5,7,4,5,7,5,4,6,13,4,2,3,4,3,3,2,4,3,2,6,1,1,2,0,2,1,3,1,2,2,1,3,2,4,0,0,1,2,1,1,1,1,1,2,0,1,2,4,5,3,3,2,1,0,0,0,0,0,0,1,2,1,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
6,22,62,101,100,69,59,47,35,25,29,29,18,24,18,16,17,12,10,10,7,7,2,1,5,5,9,12,8,6,9,2,4,1,2,3,2,5,3,2,1,4,2,4,6,1,1,0,2,0,3,5,3,1,2,1,3,4,0,1,1,2,0,1,0,0,1,4,4,1,4,4,3,0,1,0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,13,62,79,71,57,55,44,32,32,27,26,28,14,15,18,20,8,11,11,8,7,6,4,3,2,6,6,4,9,3,7,3,3,6,2,2,2,1,1,6,1,3,2,1,2,3,2,4,2,0,0,0,5,1,2,2,1,4,0,2,1,1,1,3,6,1,3,6,3,5,0,1,2,0,1,1,0,1,0,0,0,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,19,57,108,93,68,48,41,39,46,27,23,22,15,17,13,9,13,7,11,4,9,6,4,9,6,6,7,8,7,3,3,3,3,3,0,3,4,1,2,5,4,3,4,3,2,1,2,3,1,2,4,1,3,1,0,2,1,0,2,3,1,0,1,0,2,0,0,3,1,3,5,3,3,1,2,1,1,0,2,1,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
4,13,53,85,81,81,50,50,28,38,24,31,19,24,17,10,10,16,12,8,8,5,5,4,7,4,5,7,7,5,6,5,1,2,4,3,3,2,0,3,0,0,1,1,6,0,2,1,1,1,3,1,3,0,2,1,3,1,0,1,3,0,1,2,1,2,1,0,2,3,4,3,3,0,0,1,1,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
4,15,62,84,88,68,49,49,41,29,33,29,14,16,29,10,19,13,7,6,6,12,6,3,12,6,6,2,8,8,6,7,2,1,2,3,0,3,3,4,3,3,0,3,3,2,3,3,1,4,2,3,3,3,1,2,1,0,0,2,1,1,0,0,1,1,1,2,2,2,4,2,1,3,0,0,1,0,2,2,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,19,50,86,96,89,67,43,45,29,28,27,27,24,16,16,16,12,9,11,8,7,7,4,4,10,3,6,9,6,7,5,2,2,1,3,4,4,1,4,1,1,4,2,1,1,2,3,1,1,3,0,1,1,1,1,4,2,2,2,2,2,1,0,0,1,1,1,1,1,4,7,2,1,1,1,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1
8,21,52,86,100,70,55,38,55,31,33,31,17,18,11,14,19,7,9,7,4,8,2,9,8,4,4,12,7,15,6,4,5,1,4,4,2,1,2,1,3,3,1,1,4,3,1,0,1,2,0,2,2,3,0,1,2,3,4,1,1,0,0,0,0,0,0,2,2,3,2,1,1,2,0,2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,19,60,88,86,62,59,45,35,33,30,33,24,9,12,15,16,19,8,9,9,5,8,10,2,4,12,9,7,11,1,5,1,4,4,1,2,3,2,7,6,1,1,3,5,2,1,6,2,2,3,1,2,3,1,0,1,2,1,1,1,1,0,1,0,0,1,0,1,3,1,1,0,1,2,0,0,1,1,1,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
5,9,50,104,72,64,51,38,35,29,37,37,16,15,13,16,17,4,11,4,4,5,8,3,6,9,5,6,10,15,7,8,3,3,2,0,3,2,1,1,2,4,5,2,5,1,1,0,4,3,3,4,2,3,4,5,3,0,0,2,0,1,1,0,1,1,1,2,1,2,2,3,1,2,0,0,0,1,0,0,0,1,1,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,71,81,82,72,61,43,41,25,38,24,14,22,21,22,14,14,8,11,4,8,8,8,6,8,8,5,9,7,6,5,6,5,2,2,1,3,8,1,2,2,2,4,2,4,1,0,3,1,2,3,1,2,2,0,0,1,2,2,0,1,2,1,0,1,2,2,4,2,2,5,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,22,58,116,84,68,62,46,41,37,36,30,27,22,16,14,14,10,10,8,7,6,5,5,6,8,4,7,5,6,6,3,3,6,2,2,4,4,4,2,2,3,4,1,1,1,3,1,1,3,0,1,2,4,1,2,4,1,0,2,3,1,1,1,1,1,3,2,2,3,0,4,2,0,0,2,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,13,60,96,85,71,63,43,41,23,29,26,16,23,12,11,12,12,10,5,10,5,4,2,5,6,4,3,8,7,7,3,2,4,7,2,5,4,3,1,1,2,4,5,0,2,3,2,2,3,1,3,3,1,1,3,1,1,2,3,2,1,3,2,0,2,0,1,2,5,1,1,1,2,3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,24,62,87,89,64,64,56,37,27,29,26,27,21,17,14,13,12,11,8,8,7,12,8,5,4,2,10,5,10,3,5,3,2,1,3,2,4,1,2,1,3,2,1,2,2,2,2,2,6,0,1,3,3,3,4,1,1,1,1,0,1,1,1,0,0,5,1,2,6,1,5,2,1,0,1,0,0,0,0,0,1,2,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
6,16,55,105,68,58,58,36,29,35,32,26,30,14,14,10,20,13,9,10,8,9,7,6,10,6,3,6,4,9,3,3,6,2,4,1,4,7,4,1,2,3,3,3,2,1,6,2,1,2,2,1,3,1,2,0,0,3,2,3,1,2,3,2,3,0,1,0,2,0,6,2,1,2,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
1,8,62,93,102,62,55,45,37,38,28,24,22,16,14,15,9,15,9,8,2,2,5,4,2,7,4,2,2,9,10,3,3,3,2,1,3,1,3,5,2,5,1,0,3,0,5,2,1,2,1,3,1,2,2,0,3,2,0,1,2,2,3,0,0,1,1,1,3,2,1,4,3,1,0,1,1,1,2,0,0,0,0,1,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,15,66,95,101,76,60,38,41,30,28,31,17,15,15,16,12,8,5,5,9,5,6,8,4,5,5,5,8,11,8,2,9,1,2,4,1,5,2,0,5,2,3,3,2,2,3,2,1,1,0,3,2,1,1,2,1,2,1,2,0,2,1,0,1,0,1,6,5,3,4,1,7,0,2,0,0,0,0,1,0,0,0,2,0,2,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,22,70,100,85,68,38,46,31,45,40,20,19,13,17,17,20,13,9,7,10,3,3,9,5,8,7,6,5,8,5,6,3,5,4,4,1,3,3,2,4,2,2,1,3,4,2,4,2,1,0,2,0,1,1,1,2,0,3,1,2,5,1,1,0,1,1,1,0,0,0,4,5,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2,23,47,101,75,77,53,41,42,37,34,36,21,17,19,19,20,22,7,8,8,7,7,5,6,5,6,4,11,6,9,1,7,2,0,3,6,6,1,4,4,1,4,8,2,3,2,4,1,7,2,1,0,1,3,2,4,2,3,3,0,0,2,0,2,0,0,3,0,2,3,6,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,13,62,73,75,61,44,42,28,43,30,18,24,20,18,15,20,18,11,4,6,11,2,6,5,1,9,6,9,7,4,5,1,1,1,2,4,3,5,3,5,2,4,3,1,1,2,3,3,1,0,2,1,3,1,5,0,0,2,2,0,1,2,2,1,0,1,0,3,1,4,1,1,2,1,1,0,0,0,2,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,17,62,109,85,56,55,46,49,20,33,29,22,18,16,14,13,17,7,8,9,6,6,7,7,3,3,3,6,8,4,5,4,0,2,5,5,2,1,3,1,1,0,4,1,5,1,3,0,2,2,2,1,1,0,2,2,0,1,3,1,3,1,2,1,0,1,2,0,3,5,2,2,2,0,1,1,2,0,0,2,2,1,2,2,2,1,0,2,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
